day,MSOA21CD,activity_count
2021-10-9,E02000673,47
2021-10-9,E02000674,32
2021-10-9,E02000675,56
2021-10-9,E02000676,34
2021-10-9,E02000677,71
2021-10-9,E02000678,29
2021-10-9,E02000679,37
2021-10-9,E02000680,28
2021-10-9,E02000681,149
2021-10-9,E02000682,47
2021-10-9,E02000683,26
2021-10-9,E02000685,41
2021-10-9,E02000686,83
2021-10-9,E02000687,50
2021-10-9,E02000689,85
2021-10-9,E02000690,75
2021-10-9,E02000691,140
2021-10-9,E02000692,178
2021-10-9,E02000693,168
2021-10-9,E02000694,49
2021-10-9,E02000695,34
2021-10-9,E02000696,60
2021-10-9,E02000697,190
2021-10-9,E02000698,69
2021-10-9,E02000699,50
2021-10-9,E02000700,36
2021-10-9,E02000701,74
2021-10-9,E02000702,26
2021-10-9,E02000703,47
2021-10-9,E02000704,168
2021-10-9,E02000705,61
2021-10-9,E02000706,99
2021-10-9,E02000707,34
2021-10-9,E02000708,136
2021-10-9,E02000709,44
2021-10-9,E02000710,129
2021-10-9,E02000711,141
2021-10-9,E02000712,97
2021-10-9,E02000713,90
2021-10-9,E02000714,25
2021-10-9,E02000715,28
2021-10-9,E02000716,41
2021-10-9,E02000717,47
2021-10-9,E02000718,29
2021-10-9,E02000719,23
2021-10-9,E02000720,28
2021-10-9,E02000721,90
2021-10-9,E02000722,26
2021-10-9,E02000723,82
2021-10-9,E02000724,27
2021-10-9,E02000725,189
2021-10-9,E02000727,76
2021-10-9,E02000728,21
2021-10-9,E02000729,26
2021-10-9,E02000730,69
2021-10-9,E02000731,172
2021-10-9,E02000732,44
2021-10-9,E02000733,43
2021-10-9,E02000734,17
2021-10-9,E02000735,47
2021-10-9,E02000736,40
2021-10-9,E02000737,53
2021-10-9,E02000738,39
2021-10-9,E02000739,21
2021-10-9,E02000740,25
2021-10-9,E02000741,51
2021-10-9,E02000742,29
2021-10-9,E02000743,62
2021-10-9,E02000744,30
2021-10-9,E02000745,23
2021-10-9,E02000746,513
2021-10-9,E02000747,82
2021-10-9,E02000748,15
2021-10-9,E02000749,102
2021-10-9,E02000751,112
2021-10-9,E02000752,101
2021-10-9,E02000753,13
2021-10-9,E02000754,37
2021-10-9,E02000755,55
2021-10-9,E02000756,283
2021-10-9,E02000757,153
2021-10-9,E02000758,36
2021-10-9,E02000759,91
2021-10-9,E02000760,68
2021-10-9,E02000762,45
2021-10-9,E02000763,110
2021-10-9,E02000764,109
2021-10-9,E02000765,60
2021-10-9,E02000767,137
2021-10-9,E02000768,42
2021-10-9,E02000770,46
2021-10-9,E02000772,139
2021-10-9,E02000773,45
2021-10-9,E02000774,79
2021-10-9,E02000776,66
2021-10-9,E02000777,37
2021-10-9,E02000779,111
2021-10-9,E02000781,65
2021-10-9,E02000782,100
2021-10-9,E02000783,42
2021-10-9,E02000784,179
2021-10-9,E02000785,180
2021-10-9,E02000786,101
2021-10-9,E02000787,105
2021-10-9,E02000788,80
2021-10-9,E02000789,63
2021-10-9,E02000790,44
2021-10-9,E02000791,232
2021-10-9,E02000792,77
2021-10-9,E02000793,84
2021-10-9,E02000794,53
2021-10-9,E02000795,111
2021-10-9,E02000796,50
2021-10-9,E02000797,157
2021-10-9,E02000798,127
2021-10-9,E02000799,74
2021-10-9,E02000800,57
2021-10-9,E02000801,68
2021-10-9,E02000802,58
2021-10-9,E02000803,124
2021-10-9,E02000804,144
2021-10-9,E02000805,107
2021-10-9,E02000806,103
2021-10-9,E02000807,37
2021-10-9,E02000808,321
2021-10-9,E02000810,57
2021-10-9,E02000812,110
2021-10-9,E02000813,154
2021-10-9,E02000814,101
2021-10-9,E02000815,65
2021-10-9,E02000816,52
2021-10-9,E02000817,37
2021-10-9,E02000818,72
2021-10-9,E02000819,52
2021-10-9,E02000820,42
2021-10-9,E02000821,92
2021-10-9,E02000822,43
2021-10-9,E02000823,43
2021-10-9,E02000824,80
2021-10-9,E02000825,33
2021-10-9,E02000826,26
2021-10-9,E02000827,96
2021-10-9,E02000828,139
2021-10-9,E02000829,48
2021-10-9,E02000830,47
2021-10-9,E02000831,85
2021-10-9,E02000832,36
2021-10-9,E02000833,71
2021-10-9,E02000834,48
2021-10-9,E02000835,29
2021-10-9,E02000836,57
2021-10-9,E02000837,109
2021-10-9,E02000838,38
2021-10-9,E02000839,115
2021-10-9,E02000840,65
2021-10-9,E02000841,138
2021-10-9,E02000842,227
2021-10-9,E02000843,69
2021-10-9,E02000844,47
2021-10-9,E02000845,108
2021-10-9,E02000846,88
2021-10-9,E02000847,76
2021-10-9,E02000848,135
2021-10-9,E02000849,52
2021-10-9,E02000850,199
2021-10-9,E02000851,547
2021-10-9,E02000852,51
2021-10-9,E02000853,73
2021-10-9,E02000854,96
2021-10-9,E02000855,135
2021-10-9,E02000856,139
2021-10-9,E02000857,62
2021-10-9,E02000858,92
2021-10-9,E02000859,83
2021-10-9,E02000860,32
2021-10-9,E02000861,51
2021-10-9,E02000863,108
2021-10-9,E02000864,96
2021-10-9,E02000865,30
2021-10-9,E02000866,74
2021-10-9,E02000867,49
2021-10-9,E02000868,33
2021-10-9,E02000869,30
2021-10-9,E02000870,27
2021-10-9,E02000871,40
2021-10-9,E02000872,68
2021-10-9,E02000873,41
2021-10-9,E02000874,20
2021-10-9,E02000875,26
2021-10-9,E02000876,82
2021-10-9,E02000877,47
2021-10-9,E02000878,197
2021-10-9,E02000879,42
2021-10-9,E02000880,53
2021-10-9,E02000881,29
2021-10-9,E02000882,24
2021-10-9,E02000883,56
2021-10-9,E02000884,117
2021-10-9,E02000885,22
2021-10-9,E02000886,31
2021-10-9,E02000887,42
2021-10-9,E02000888,34
2021-10-9,E02000889,43
2021-10-9,E02000890,84
2021-10-9,E02000893,45
2021-10-9,E02000894,27
2021-10-9,E02000895,65
2021-10-9,E02000896,66
2021-10-9,E02000897,39
2021-10-9,E02000898,58
2021-10-9,E02000899,95
2021-10-9,E02000900,157
2021-10-9,E02000901,76
2021-10-9,E02000902,53
2021-10-9,E02000903,50
2021-10-9,E02000904,42
2021-10-9,E02000905,60
2021-10-9,E02000906,28
2021-10-9,E02000907,44
2021-10-9,E02000908,51
2021-10-9,E02000909,50
2021-10-9,E02000910,61
2021-10-9,E02000911,228
2021-10-9,E02000912,33
2021-10-9,E02000913,52
2021-10-9,E02000914,70
2021-10-9,E02000915,45
2021-10-9,E02000916,73
2021-10-9,E02000917,48
2021-10-9,E02000918,70
2021-10-9,E02000919,33
2021-10-9,E02000920,151
2021-10-9,E02000921,42
2021-10-9,E02000922,27
2021-10-9,E02000923,64
2021-10-9,E02000925,39
2021-10-9,E02000926,66
2021-10-9,E02000927,22
2021-10-9,E02000928,65
2021-10-9,E02000929,37
2021-10-9,E02000930,195
2021-10-9,E02000931,49
2021-10-9,E02000932,241
2021-10-9,E02000933,50
2021-10-9,E02000934,108
2021-10-9,E02000935,50
2021-10-9,E02000936,64
2021-10-9,E02000937,95
2021-10-9,E02000938,48
2021-10-9,E02000939,57
2021-10-9,E02000940,239
2021-10-9,E02000941,54
2021-10-9,E02000942,55
2021-10-9,E02000943,127
2021-10-9,E02000944,15
2021-10-9,E02000945,94
2021-10-9,E02000946,75
2021-10-9,E02000947,41
2021-10-9,E02000948,39
2021-10-9,E02000949,85
2021-10-9,E02000950,29
2021-10-9,E02000951,53
2021-10-9,E02000952,36
2021-10-9,E02000953,37
2021-10-9,E02000954,42
2021-10-9,E02000955,54
2021-10-9,E02000956,76
2021-10-9,E02000957,149
2021-10-9,E02000958,33
2021-10-9,E02000959,21
2021-10-9,E02000960,133
2021-10-9,E02000961,39
2021-10-9,E02000962,51
2021-10-9,E02000963,20
2021-10-9,E02000964,41
2021-10-9,E02000965,37
2021-10-9,E02000966,27
2021-10-9,E02000967,139
2021-10-9,E02000968,83
2021-10-9,E02000969,24
2021-10-9,E02000970,415
2021-10-9,E02000971,128
2021-10-9,E02000972,1343
2021-10-9,E02000973,52
2021-10-9,E02000974,175
2021-10-9,E02000975,83
2021-10-9,E02000976,92
2021-10-9,E02000977,1542
2021-10-9,E02000978,263
2021-10-9,E02000979,303
2021-10-9,E02000980,30
2021-10-9,E02000981,72
2021-10-9,E02000982,197
2021-10-9,E02000983,31
2021-10-9,E02006782,44
2021-10-9,E02006783,62
2021-10-9,E02006784,96
2021-10-9,E02006785,77
2021-10-9,E02006786,39
2021-10-9,E02006787,139
2021-10-9,E02006788,42
2021-10-9,E02006789,155
2021-10-9,E02006791,30
2021-10-9,E02006792,187
2021-10-9,E02006793,79
2021-10-9,E02006794,91
2021-10-9,E02006795,82
2021-10-9,E02006796,305
2021-10-9,E02006798,70
2021-10-9,E02006799,84
2021-10-9,E02006800,94
2021-10-9,E02006801,457
2021-10-9,E02006802,80
2021-10-9,E02006836,48
2021-10-9,E02006853,15
2021-10-9,E02006854,288
2021-10-9,E02006882,137
2021-10-9,E02006918,21
2021-10-9,E02006921,23
2021-10-9,E02006924,125
2021-10-9,E02006925,108
2021-10-9,E02006927,176
2021-10-9,E02006928,112
2021-10-9,E02006930,179
2021-10-9,E02006931,193
2021-10-9,E02006941,170
2021-10-9,E02006942,59
2021-10-9,E02006953,39
2021-10-9,E02006954,61
2021-10-9,E02006955,215
2021-10-9,E02006956,103
2021-10-9,E02006968,62
2021-10-9,E02006969,246
2021-10-9,E02006970,72
2021-10-9,E02006971,45
2021-10-9,E02006972,109
2021-10-9,E02006973,86
2021-10-9,E02006987,232
2021-10-9,E02006988,61
2021-10-9,E02006991,63
2021-10-9,E02006992,490
2021-10-9,E02006993,191
2021-10-9,E02006994,221
2021-10-9,E02006995,56
2021-10-9,E02006996,559
2021-10-9,E02006997,93
2021-10-9,E02006998,45
2021-10-9,E02006999,47
2021-10-9,E02007008,109
2021-10-9,E02007009,180
2021-10-9,E02007017,22
2021-10-9,E02007018,75
2021-10-9,E02007019,195
2021-10-9,E02007020,41
2021-10-9,E02007083,97
2021-10-9,E02007084,61
2021-10-9,E02007108,64
2021-10-9,E02007109,24
2021-10-9,E02007110,45
2021-10-9,E02007111,244
2021-10-9,E02007112,28
2021-10-9,E02007113,39
2021-10-9,E02007114,27
2021-10-9,E02007115,82
2021-11-1,E02000001,970
2021-11-1,E02000002,55
2021-11-1,E02000003,137
2021-11-1,E02000004,66
2021-11-1,E02000005,121
2021-11-1,E02000007,157
2021-11-1,E02000008,119
2021-11-1,E02000009,54
2021-11-1,E02000010,30
2021-11-1,E02000011,82
2021-11-1,E02000012,78
2021-11-1,E02000013,56
2021-11-1,E02000014,80
2021-11-1,E02000015,79
2021-11-1,E02000016,159
2021-11-1,E02000017,42
2021-11-1,E02000018,39
2021-11-1,E02000019,181
2021-11-1,E02000020,89
2021-11-1,E02000021,103
2021-11-1,E02000022,91
2021-11-1,E02000023,94
2021-11-1,E02000024,122
2021-11-1,E02000025,94
2021-11-1,E02000026,29
2021-11-1,E02000027,44
2021-11-1,E02000028,35
2021-11-1,E02000029,92
2021-11-1,E02000030,81
2021-11-1,E02000031,81
2021-11-1,E02000032,52
2021-11-1,E02000033,49
2021-11-1,E02000034,56
2021-11-1,E02000035,61
2021-11-1,E02000036,39
2021-11-1,E02000037,94
2021-11-1,E02000038,100
2021-11-1,E02000039,131
2021-11-1,E02000040,251
2021-11-1,E02000041,161
2021-11-1,E02000042,134
2021-11-1,E02000043,21
2021-11-1,E02000044,55
2021-11-1,E02000045,83
2021-11-1,E02000046,64
2021-11-1,E02000047,77
2021-11-1,E02000048,82
2021-11-1,E02000049,46
2021-11-1,E02000050,101
2021-11-1,E02000051,94
2021-11-1,E02000052,56
2021-11-1,E02000054,49
2021-11-1,E02000055,151
2021-11-1,E02000056,79
2021-11-1,E02000057,53
2021-11-1,E02000058,121
2021-11-1,E02000059,73
2021-11-1,E02000060,60
2021-11-1,E02000061,97
2021-11-1,E02000062,254
2021-11-1,E02000063,27
2021-11-1,E02000064,46
2021-11-1,E02000065,50
2021-11-1,E02000066,79
2021-11-1,E02000067,132
2021-11-1,E02000068,207
2021-11-1,E02000069,43
2021-11-1,E02000070,43
2021-11-1,E02000071,68
2021-11-1,E02000072,106
2021-11-1,E02000073,81
2021-11-1,E02000074,43
2021-11-1,E02000075,45
2021-11-1,E02000077,70
2021-11-1,E02000078,60
2021-11-1,E02000079,362
2021-11-1,E02000080,215
2021-11-1,E02000081,107
2021-11-1,E02000082,70
2021-11-1,E02000083,199
2021-11-1,E02000084,83
2021-11-1,E02000085,148
2021-11-1,E02000086,46
2021-11-1,E02000087,102
2021-11-1,E02000088,75
2021-11-1,E02000089,36
2021-11-1,E02000090,210
2021-11-1,E02000091,156
2021-11-1,E02000092,82
2021-11-1,E02000093,94
2021-11-1,E02000094,162
2021-11-1,E02000095,159
2021-11-1,E02000096,60
2021-11-1,E02000097,32
2021-11-1,E02000098,37
2021-11-1,E02000099,28
2021-11-1,E02000100,130
2021-11-1,E02000101,85
2021-11-1,E02000102,26
2021-11-1,E02000103,75
2021-11-1,E02000104,56
2021-11-1,E02000105,51
2021-11-1,E02000106,71
2021-11-1,E02000107,42
2021-11-1,E02000108,14
2021-11-1,E02000110,18
2021-11-1,E02000111,68
2021-11-1,E02000112,74
2021-11-1,E02000113,112
2021-11-1,E02000114,33
2021-11-1,E02000115,28
2021-11-1,E02000116,56
2021-11-1,E02000117,44
2021-11-1,E02000118,39
2021-11-1,E02000119,145
2021-11-1,E02000120,57
2021-11-1,E02000121,150
2021-11-1,E02000122,41
2021-11-1,E02000123,65
2021-11-1,E02000124,60
2021-11-1,E02000125,30
2021-11-1,E02000126,27
2021-11-1,E02000127,111
2021-11-1,E02000128,80
2021-11-1,E02000130,76
2021-11-1,E02000131,30
2021-11-1,E02000132,133
2021-11-1,E02000133,127
2021-11-1,E02000134,174
2021-11-1,E02000135,47
2021-11-1,E02000136,68
2021-11-1,E02000137,41
2021-11-1,E02000138,65
2021-11-1,E02000139,57
2021-11-1,E02000140,109
2021-11-1,E02000141,29
2021-11-1,E02000142,116
2021-11-1,E02000144,323
2021-11-1,E02000145,178
2021-11-1,E02000146,106
2021-11-1,E02000147,61
2021-11-1,E02000148,111
2021-11-1,E02000149,115
2021-11-1,E02000150,116
2021-11-1,E02000151,69
2021-11-1,E02000152,151
2021-11-1,E02000153,91
2021-11-1,E02000154,302
2021-11-1,E02000155,41
2021-11-1,E02000156,177
2021-11-1,E02000157,80
2021-11-1,E02000158,63
2021-11-1,E02000159,212
2021-11-1,E02000160,191
2021-11-1,E02000161,67
2021-11-1,E02000162,155
2021-11-1,E02000163,125
2021-11-1,E02000165,46
2021-11-1,E02000166,79
2021-11-1,E02000167,67
2021-11-1,E02000168,63
2021-11-1,E02000169,82
2021-11-1,E02000170,47
2021-11-1,E02000171,26
2021-11-1,E02000172,42
2021-11-1,E02000173,99
2021-11-1,E02000174,25
2021-11-1,E02000175,98
2021-11-1,E02000176,45
2021-11-1,E02000177,19
2021-11-1,E02000178,30
2021-11-1,E02000179,34
2021-11-1,E02000180,29
2021-11-1,E02000181,24
2021-11-1,E02000182,80
2021-11-1,E02000183,62
2021-11-1,E02000184,72
2021-11-1,E02000185,40
2021-11-1,E02000186,151
2021-11-1,E02000187,191
2021-11-1,E02000188,123
2021-11-1,E02000191,364
2021-11-1,E02000192,92
2021-11-1,E02000193,334
2021-11-1,E02000194,55
2021-11-1,E02000195,38
2021-11-1,E02000196,28
2021-11-1,E02000197,37
2021-11-1,E02000198,23
2021-11-1,E02000199,18
2021-11-1,E02000200,62
2021-11-1,E02000201,43
2021-11-1,E02000202,22
2021-11-1,E02000203,59
2021-11-1,E02000204,71
2021-11-1,E02000206,100
2021-11-1,E02000207,52
2021-11-1,E02000208,101
2021-11-1,E02000209,99
2021-11-1,E02000210,21
2021-11-1,E02000211,49
2021-11-1,E02000212,151
2021-11-1,E02000213,156
2021-11-1,E02000214,36
2021-11-1,E02000215,78
2021-11-1,E02000216,32
2021-11-1,E02000217,293
2021-11-1,E02000218,53
2021-11-1,E02000219,182
2021-11-1,E02000221,274
2021-11-1,E02000222,66
2021-11-1,E02000223,25
2021-11-1,E02000224,68
2021-11-1,E02000225,57
2021-11-1,E02000226,135
2021-11-1,E02000227,77
2021-11-1,E02000228,52
2021-11-1,E02000229,116
2021-11-1,E02000230,127
2021-11-1,E02000231,88
2021-11-1,E02000232,41
2021-11-1,E02000233,40
2021-11-1,E02000234,76
2021-11-1,E02000235,59
2021-11-1,E02000236,32
2021-11-1,E02000237,40
2021-11-1,E02000238,71
2021-11-1,E02000239,40
2021-11-1,E02000240,34
2021-11-1,E02000241,55
2021-11-1,E02000242,37
2021-11-1,E02000243,134
2021-11-1,E02000244,113
2021-11-1,E02000245,56
2021-11-1,E02000246,61
2021-11-1,E02000247,55
2021-11-1,E02000248,68
2021-11-1,E02000249,108
2021-11-1,E02000250,30
2021-11-1,E02000251,23
2021-11-1,E02000252,164
2021-11-1,E02000253,23
2021-11-1,E02000254,29
2021-11-1,E02000255,40
2021-11-1,E02000256,46
2021-11-1,E02000258,13
2021-11-1,E02000259,13
2021-11-1,E02000260,119
2021-11-1,E02000261,70
2021-11-1,E02000262,53
2021-11-1,E02000263,53
2021-11-1,E02000264,47
2021-11-1,E02000265,66
2021-11-1,E02000266,123
2021-11-1,E02000267,58
2021-11-1,E02000268,59
2021-11-1,E02000269,56
2021-11-1,E02000270,46
2021-11-1,E02000271,27
2021-11-1,E02000272,42
2021-11-1,E02000275,62
2021-11-1,E02000276,35
2021-11-1,E02000277,28
2021-11-1,E02000278,33
2021-11-1,E02000279,55
2021-11-1,E02000280,74
2021-11-1,E02000281,26
2021-11-1,E02000282,52
2021-11-1,E02000283,31
2021-11-1,E02000284,76
2021-11-1,E02000285,42
2021-11-1,E02000286,52
2021-11-1,E02000287,88
2021-11-1,E02000288,206
2021-11-1,E02000289,28
2021-11-1,E02000290,96
2021-11-1,E02000291,111
2021-11-1,E02000292,88
2021-11-1,E02000293,38
2021-11-1,E02000294,46
2021-11-1,E02000295,40
2021-11-1,E02000296,166
2021-11-1,E02000297,36
2021-11-1,E02000298,51
2021-11-1,E02000299,44
2021-11-1,E02000300,14
2021-11-1,E02000301,36
2021-11-1,E02000302,53
2021-11-1,E02000303,63
2021-11-1,E02000304,43
2021-11-1,E02000305,64
2021-11-1,E02000306,163
2021-11-1,E02000307,22
2021-11-1,E02000308,61
2021-11-1,E02000309,120
2021-11-1,E02000311,33
2021-11-1,E02000312,41
2021-11-1,E02000313,32
2021-11-1,E02000314,159
2021-11-1,E02000315,91
2021-11-1,E02000317,18
2021-11-1,E02000318,70
2021-11-1,E02000319,81
2021-11-1,E02000320,35
2021-11-1,E02000321,32
2021-11-1,E02000323,72
2021-11-1,E02000324,25
2021-11-1,E02000326,22
2021-11-1,E02000327,93
2021-11-1,E02000328,40
2021-11-1,E02000329,34
2021-11-1,E02000331,32
2021-11-1,E02000332,64
2021-11-1,E02000333,41
2021-11-1,E02000334,29
2021-11-1,E02000335,27
2021-11-1,E02000337,37
2021-11-1,E02000339,94
2021-11-1,E02000340,156
2021-11-1,E02000341,45
2021-11-1,E02000342,57
2021-11-1,E02000343,35
2021-11-1,E02000344,38
2021-11-1,E02000345,48
2021-11-1,E02000346,23
2021-11-1,E02000347,17
2021-11-1,E02000348,38
2021-11-1,E02000350,21
2021-11-1,E02000351,21
2021-11-1,E02000352,21
2021-11-1,E02000353,37
2021-11-1,E02000354,18
2021-11-1,E02000355,18
2021-11-1,E02000356,15
2021-11-1,E02000357,7
2021-11-1,E02000358,33
2021-11-1,E02000359,6
2021-11-1,E02000360,35
2021-11-1,E02000361,67
2021-11-1,E02000362,44
2021-11-1,E02000363,49
2021-11-1,E02000364,28
2021-11-1,E02000366,16
2021-11-1,E02000367,59
2021-11-1,E02000368,27
2021-11-1,E02000369,28
2021-11-1,E02000370,20
2021-11-1,E02000372,134
2021-11-1,E02000373,29
2021-11-1,E02000374,19
2021-11-1,E02000375,224
2021-11-1,E02000376,41
2021-11-1,E02000377,17
2021-11-1,E02000378,24
2021-11-1,E02000379,16
2021-11-1,E02000380,16
2021-11-1,E02000381,44
2021-11-1,E02000382,93
2021-11-1,E02000383,102
2021-11-1,E02000384,208
2021-11-1,E02000385,40
2021-11-1,E02000386,27
2021-11-1,E02000387,66
2021-11-1,E02000388,79
2021-11-1,E02000389,55
2021-11-1,E02000390,22
2021-11-1,E02000391,101
2021-11-1,E02000392,65
2021-11-1,E02000393,17
2021-11-1,E02000394,47
2021-11-1,E02000395,43
2021-11-1,E02000396,35
2021-11-1,E02000397,16
2021-11-1,E02000398,52
2021-11-1,E02000400,24
2021-11-1,E02000401,14
2021-11-1,E02000402,15
2021-11-1,E02000403,40
2021-11-1,E02000404,37
2021-11-1,E02000405,47
2021-11-1,E02000406,19
2021-11-1,E02000407,21
2021-11-1,E02000408,26
2021-11-1,E02000409,11
2021-11-1,E02000410,54
2021-11-1,E02000411,44
2021-11-1,E02000412,130
2021-11-1,E02000413,24
2021-11-1,E02000414,19
2021-11-1,E02000415,38
2021-11-1,E02000416,19
2021-11-1,E02000417,59
2021-11-1,E02000418,17
2021-11-1,E02000419,40
2021-11-1,E02000420,41
2021-11-1,E02000421,84
2021-11-1,E02000422,33
2021-11-1,E02000423,26
2021-11-1,E02000424,22
2021-11-1,E02000425,36
2021-11-1,E02000426,78
2021-11-1,E02000427,50
2021-11-1,E02000428,24
2021-11-1,E02000429,33
2021-11-1,E02000430,43
2021-11-1,E02000431,42
2021-11-1,E02000432,7
2021-11-1,E02000433,102
2021-11-1,E02000434,56
2021-11-1,E02000435,36
2021-11-1,E02000436,30
2021-11-1,E02000437,52
2021-11-1,E02000438,81
2021-11-1,E02000439,65
2021-11-1,E02000440,65
2021-11-1,E02000441,41
2021-11-1,E02000442,38
2021-11-1,E02000443,44
2021-11-1,E02000444,60
2021-11-1,E02000445,78
2021-11-1,E02000447,22
2021-11-1,E02000448,89
2021-11-1,E02000449,30
2021-11-1,E02000451,62
2021-11-1,E02000452,89
2021-11-1,E02000453,51
2021-11-1,E02000454,64
2021-11-1,E02000455,212
2021-11-1,E02000456,21
2021-11-1,E02000457,47
2021-11-1,E02000459,71
2021-11-1,E02000460,43
2021-11-1,E02000461,95
2021-11-1,E02000462,59
2021-11-1,E02000463,21
2021-11-1,E02000464,40
2021-11-1,E02000465,94
2021-11-1,E02000466,115
2021-11-1,E02000467,149
2021-11-1,E02000468,95
2021-11-1,E02000469,78
2021-11-1,E02000470,208
2021-11-1,E02000471,63
2021-11-1,E02000472,64
2021-11-1,E02000473,209
2021-11-1,E02000474,128
2021-11-1,E02000475,80
2021-11-1,E02000476,453
2021-11-1,E02000477,69
2021-11-1,E02000478,99
2021-11-1,E02000479,186
2021-11-1,E02000480,198
2021-11-1,E02000481,67
2021-11-1,E02000482,126
2021-11-1,E02000483,145
2021-11-1,E02000484,115
2021-11-1,E02000485,172
2021-11-1,E02000486,103
2021-11-1,E02000487,83
2021-11-1,E02000488,71
2021-11-1,E02000489,54
2021-11-1,E02000490,61
2021-11-1,E02000491,118
2021-11-1,E02000492,80
2021-11-1,E02000493,82
2021-11-1,E02000494,72
2021-11-1,E02000495,133
2021-11-1,E02000496,36
2021-11-1,E02000497,55
2021-11-1,E02000498,40
2021-11-1,E02000499,43
2021-11-1,E02000500,151
2021-11-1,E02000501,42
2021-11-1,E02000502,56
2021-11-1,E02000503,31
2021-11-1,E02000504,46
2021-11-1,E02000506,117
2021-11-1,E02000507,41
2021-11-1,E02000508,332
2021-11-1,E02000509,138
2021-11-1,E02000510,140
2021-11-1,E02000511,56
2021-11-1,E02000512,55
2021-11-1,E02000513,43
2021-11-1,E02000514,56
2021-11-1,E02000515,126
2021-11-1,E02000516,50
2021-11-1,E02000517,34
2021-11-1,E02000518,100
2021-11-1,E02000519,145
2021-11-1,E02000520,186
2021-11-1,E02000521,48
2021-11-1,E02000522,29
2021-11-1,E02000523,113
2021-11-1,E02000524,662
2021-11-1,E02000525,119
2021-11-1,E02000526,49
2021-11-1,E02000529,52
2021-11-1,E02000530,131
2021-11-1,E02000531,98
2021-11-1,E02000532,85
2021-11-1,E02000533,52
2021-11-1,E02000534,140
2021-11-1,E02000535,28
2021-11-1,E02000536,66
2021-11-1,E02000537,58
2021-11-1,E02000538,56
2021-11-1,E02000539,159
2021-11-1,E02000540,61
2021-11-1,E02000541,48
2021-11-1,E02000542,77
2021-11-1,E02000543,154
2021-11-1,E02000544,29
2021-11-1,E02000545,108
2021-11-1,E02000546,43
2021-11-1,E02000547,138
2021-11-1,E02000548,39
2021-11-1,E02000549,73
2021-11-1,E02000550,99
2021-11-1,E02000551,77
2021-11-1,E02000552,52
2021-11-1,E02000553,36
2021-11-1,E02000554,36
2021-11-1,E02000555,25
2021-11-1,E02000556,42
2021-11-1,E02000557,87
2021-11-1,E02000558,49
2021-11-1,E02000559,25
2021-11-1,E02000560,72
2021-11-1,E02000561,12
2021-11-1,E02000562,17
2021-11-1,E02000563,17
2021-11-1,E02000564,67
2021-11-1,E02000565,18
2021-11-1,E02000566,48
2021-11-1,E02000567,10
2021-11-1,E02000568,66
2021-11-1,E02000569,25
2021-11-1,E02000570,25
2021-11-1,E02000571,18
2021-11-1,E02000572,33
2021-11-1,E02000573,106
2021-11-1,E02000574,64
2021-11-1,E02000575,200
2021-11-1,E02000576,132
2021-11-1,E02000577,47
2021-11-1,E02000578,35
2021-11-1,E02000579,45
2021-11-1,E02000580,35
2021-11-1,E02000581,34
2021-11-1,E02000582,49
2021-11-1,E02000583,58
2021-11-1,E02000584,98
2021-11-1,E02000585,52
2021-11-1,E02000586,83
2021-11-1,E02000587,48
2021-11-1,E02000588,203
2021-11-1,E02000589,51
2021-11-1,E02000590,101
2021-11-1,E02000591,61
2021-11-1,E02000592,155
2021-11-1,E02000593,27
2021-11-1,E02000594,85
2021-11-1,E02000595,109
2021-11-1,E02000596,61
2021-11-1,E02000597,37
2021-11-1,E02000598,49
2021-11-1,E02000599,53
2021-11-1,E02000600,88
2021-11-1,E02000601,75
2021-11-1,E02000602,122
2021-11-1,E02000603,56
2021-11-1,E02000604,127
